,act,nalu,arch,lossf,lr,epoch,batch,h1,h2,seed,exp,op,init,loss,cost,fpref,fposop,flr,fmaxstep,fbatch,fcell,farch,fact,floss,fh1,fh2,fseed,fsr,fmean,fstd,fig,fim,fiw,fsg,fsm,fsw,flwt,fwcext,fname
55,none,NALUi,nalu,rsme,0.01,200,64,2,1,115,ext,ADD,1.0-1.0,7438.225,"7438.225
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,115,False,1.0,1.0,1.0,1.0,-1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_115_False_1.0-1.0_1.0-1.0--1.0_0.1-0.1-0.1_False_True.ext.csv
56,none,NALUi,nalu,rsme,0.01,200,64,2,1,112,ext,MUL,1.0-1.0,8190393.5,"8190393.5
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,112,False,1.0,1.0,-1.0,1.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_112_False_1.0-1.0_-1.0-1.0-0.0_0.5-0.5-0.5_False_True.ext.csv
57,none,NALUi,nalu,rsme,0.01,200,64,2,1,111,ext,ADD,1.0-1.0,1.6416628e-08,"1.6416628e-08
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,111,False,1.0,1.0,1.0,-1.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_111_False_1.0-1.0_1.0--1.0--1.0_0.5-0.5-0.5_False_True.ext.csv
58,none,NALUi,nalu,rsme,0.01,200,64,2,1,107,ext,DIV,1.0-1.0,3215.638,"3215.638
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,107,False,1.0,1.0,-1.0,-1.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_107_False_1.0-1.0_-1.0--1.0-0.0_0.5-0.5-0.5_False_True.ext.csv
59,none,NALUi,nalu,rsme,0.01,200,64,2,1,116,ext,MUL,1.0-1.0,0.00014923303,"0.00014923303
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,116,False,1.0,1.0,-1.0,-1.0,1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_116_False_1.0-1.0_-1.0--1.0-1.0_0.1-0.1-0.1_False_True.ext.csv
60,none,NALUi,nalu,rsme,0.01,200,64,2,1,115,ext,MUL,1.0-1.0,11922000.0,"11922000.0
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,115,False,1.0,1.0,1.0,0.0,-1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_115_False_1.0-1.0_1.0-0.0--1.0_0.5-0.5-0.5_False_True.ext.csv
61,none,NALUi,nalu,rsme,0.01,200,64,2,1,100,int,DIV,1.0-1.0,357.96164,"357.96164
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,100,False,1.0,1.0,-1.0,0.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_100_False_1.0-1.0_-1.0-0.0--1.0_0.5-0.5-0.5_False_True.int.csv
62,none,NALUi,nalu,rsme,0.01,200,64,2,1,111,int,ADD,1.0-1.0,1.7135838e-12,"1.7135838e-12
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,111,False,1.0,1.0,1.0,-1.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_111_False_1.0-1.0_1.0--1.0-1.0_0.5-0.5-0.5_False_True.int.csv
63,none,NALUi,nalu,rsme,0.01,200,64,2,1,103,ext,DIV,1.0-1.0,91841.73,"91841.73
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,103,False,1.0,1.0,1.0,1.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_103_False_1.0-1.0_1.0-1.0-0.0_0.1-0.1-0.1_False_True.ext.csv
64,none,NALUi,nalu,rsme,0.01,200,64,2,1,105,ext,MUL,1.0-1.0,0.00013976132,"0.00013976132
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,105,False,1.0,1.0,-1.0,-1.0,1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_105_False_1.0-1.0_-1.0--1.0-1.0_0.1-0.1-0.1_False_True.ext.csv
65,none,NALUi,nalu,rsme,0.01,200,64,2,1,115,int,MUL,1.0-1.0,9.499535e-09,"9.499535e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,115,False,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_115_False_1.0-1.0_0.0-1.0-1.0_0.5-0.5-0.5_False_True.int.csv
66,none,NALUi,nalu,rsme,0.01,200,64,2,1,104,ext,ADD,1.0-1.0,0.04886078,"0.04886078
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,104,False,1.0,1.0,-1.0,0.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_104_False_1.0-1.0_-1.0-0.0-0.0_0.5-0.5-0.5_False_True.ext.csv
67,none,NALUi,nalu,rsme,0.01,200,64,2,1,112,ext,SUB,1.0-1.0,737340000000000.0,"737340000000000.0
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,112,False,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_112_False_1.0-1.0_1.0-1.0-1.0_0.1-0.1-0.1_False_True.ext.csv
68,none,NALUi,nalu,rsme,0.01,200,64,2,1,106,int,DIV,1.0-1.0,479.41913,"479.41913
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,106,False,1.0,1.0,1.0,-1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_106_False_1.0-1.0_1.0--1.0--1.0_0.5-0.5-0.5_False_True.int.csv
69,none,NALUi,nalu,rsme,0.01,200,64,2,1,103,ext,DIV,1.0-1.0,91798.15,"91798.15
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,103,False,1.0,1.0,0.0,0.0,1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_103_False_1.0-1.0_0.0-0.0-1.0_0.1-0.1-0.1_False_True.ext.csv
70,none,NALUi,nalu,rsme,0.01,200,64,2,1,119,int,SUB,1.0-1.0,1.3841028e-10,"1.3841028e-10
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,119,False,1.0,1.0,-1.0,0.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_119_False_1.0-1.0_-1.0-0.0--1.0_0.5-0.5-0.5_False_True.int.csv
71,none,NALUi,nalu,rsme,0.01,200,64,2,1,101,int,DIV,1.0-1.0,7702622700.0,"7702622700.0
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,101,False,1.0,1.0,-1.0,1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_101_False_1.0-1.0_-1.0-1.0--1.0_0.5-0.5-0.5_False_True.int.csv
72,none,NALUi,nalu,rsme,0.01,200,64,2,1,100,ext,SUB,1.0-1.0,235353840000000.0,"235353840000000.0
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,100,False,1.0,1.0,-1.0,1.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_100_False_1.0-1.0_-1.0-1.0-0.0_0.5-0.5-0.5_False_True.ext.csv
73,none,NALUi,nalu,rsme,0.01,200,64,2,1,108,ext,ADD,1.0-1.0,1.8812592e-08,"1.8812592e-08
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,108,False,1.0,1.0,0.0,-1.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_108_False_1.0-1.0_0.0--1.0-0.0_0.1-0.1-0.1_False_True.ext.csv
74,none,NALUi,nalu,rsme,0.01,200,64,2,1,115,int,MUL,1.0-1.0,637.2586,"637.2586
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,115,False,1.0,1.0,-1.0,1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_115_False_1.0-1.0_-1.0-1.0--1.0_0.5-0.5-0.5_False_True.int.csv
75,none,NALUi,nalu,rsme,0.01,200,64,2,1,111,int,MUL,1.0-1.0,8.749495e-09,"8.749495e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,111,False,1.0,1.0,1.0,0.0,1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_111_False_1.0-1.0_1.0-0.0-1.0_0.1-0.1-0.1_False_True.int.csv
76,none,NALUi,nalu,rsme,0.01,200,64,2,1,103,int,ADD,1.0-1.0,57.188965,"57.188965
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,103,False,1.0,1.0,-1.0,0.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_103_False_1.0-1.0_-1.0-0.0--1.0_0.1-0.1-0.1_False_True.int.csv
77,none,NALUi,nalu,rsme,0.01,200,64,2,1,117,ext,ADD,1.0-1.0,17.556414,"17.556414
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,117,False,1.0,1.0,-1.0,1.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_117_False_1.0-1.0_-1.0-1.0-0.0_0.5-0.5-0.5_False_True.ext.csv
78,none,NALUi,nalu,rsme,0.01,200,64,2,1,109,ext,MUL,1.0-1.0,0.0001867828,"0.0001867828
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,109,False,1.0,1.0,-1.0,1.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_109_False_1.0-1.0_-1.0-1.0-1.0_0.5-0.5-0.5_False_True.ext.csv
79,none,NALUi,nalu,rsme,0.01,200,64,2,1,113,ext,SUB,1.0-1.0,2.497803e-10,"2.497803e-10
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,113,False,1.0,1.0,1.0,-1.0,1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_113_False_1.0-1.0_1.0--1.0-1.0_0.1-0.1-0.1_False_True.ext.csv
80,none,NALUi,nalu,rsme,0.01,200,64,2,1,104,int,ADD,1.0-1.0,4.594973e-06,"4.594973e-06
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,104,False,1.0,1.0,-1.0,-1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_104_False_1.0-1.0_-1.0--1.0-0.0_0.5-0.5-0.5_False_True.int.csv
81,none,NALUi,nalu,rsme,0.01,200,64,2,1,117,int,SUB,1.0-1.0,69.46212,"69.46212
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,117,False,1.0,1.0,-1.0,0.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_117_False_1.0-1.0_-1.0-0.0--1.0_0.1-0.1-0.1_False_True.int.csv
82,none,NALUi,nalu,rsme,0.01,200,64,2,1,119,int,ADD,1.0-1.0,53.43814,"53.43814
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,119,False,1.0,1.0,1.0,1.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_119_False_1.0-1.0_1.0-1.0--1.0_0.1-0.1-0.1_False_True.int.csv
83,none,NALUi,nalu,rsme,0.01,200,64,2,1,100,int,SUB,1.0-1.0,61.961266,"61.961266
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,100,False,1.0,1.0,-1.0,1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_100_False_1.0-1.0_-1.0-1.0--1.0_0.5-0.5-0.5_False_True.int.csv
84,none,NALUi,nalu,rsme,0.01,200,64,2,1,105,int,SUB,1.0-1.0,12.339998,"12.339998
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,105,False,1.0,1.0,-1.0,1.0,0.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_105_False_1.0-1.0_-1.0-1.0-0.0_0.1-0.1-0.1_False_True.int.csv
85,none,NALUi,nalu,rsme,0.01,200,64,2,1,110,ext,ADD,1.0-1.0,1.2134991e-07,"1.2134991e-07
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,110,False,1.0,1.0,0.0,0.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_110_False_1.0-1.0_0.0-0.0-0.0_0.1-0.1-0.1_False_True.ext.csv
86,none,NALUi,nalu,rsme,0.01,200,64,2,1,103,ext,MUL,1.0-1.0,0.00014624278,"0.00014624278
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,103,False,1.0,1.0,-1.0,0.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_103_False_1.0-1.0_-1.0-0.0-0.0_0.5-0.5-0.5_False_True.ext.csv
87,none,NALUi,nalu,rsme,0.01,200,64,2,1,115,ext,ADD,1.0-1.0,1.9377739e-08,"1.9377739e-08
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,115,False,1.0,1.0,-1.0,-1.0,0.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_115_False_1.0-1.0_-1.0--1.0-0.0_0.5-0.5-0.5_False_True.ext.csv
88,none,NALUi,nalu,rsme,0.01,200,64,2,1,119,int,ADD,1.0-1.0,0.013332695,"0.013332695
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,119,False,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_119_False_1.0-1.0_0.0-1.0-0.0_0.5-0.5-0.5_False_True.int.csv
89,none,NALUi,nalu,rsme,0.01,200,64,2,1,111,int,DIV,1.0-1.0,4775.689,"4775.689
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,111,False,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_111_False_1.0-1.0_-1.0--1.0--1.0_0.5-0.5-0.5_False_True.int.csv
90,none,NALUi,nalu,rsme,0.01,200,64,2,1,114,ext,ADD,1.0-1.0,0.074461274,"0.074461274
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,114,False,1.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_114_False_1.0-1.0_1.0-0.0-0.0_0.1-0.1-0.1_False_True.ext.csv
91,none,NALUi,nalu,rsme,0.01,200,64,2,1,115,int,ADD,1.0-1.0,62.07017,"62.07017
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,115,False,1.0,1.0,-1.0,0.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_115_False_1.0-1.0_-1.0-0.0--1.0_0.1-0.1-0.1_False_True.int.csv
92,none,NALUi,nalu,rsme,0.01,200,64,2,1,111,ext,ADD,1.0-1.0,733681000000000.0,"733681000000000.0
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,111,False,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_111_False_1.0-1.0_0.0-1.0-1.0_0.5-0.5-0.5_False_True.ext.csv
93,none,NALUi,nalu,rsme,0.01,200,64,2,1,108,int,DIV,1.0-1.0,627.47296,"627.47296
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,108,False,1.0,1.0,0.0,1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_108_False_1.0-1.0_0.0-1.0--1.0_0.5-0.5-0.5_False_True.int.csv
94,none,NALUi,nalu,rsme,0.01,200,64,2,1,111,ext,DIV,1.0-1.0,2646.0596,"2646.0596
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,111,False,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_111_False_1.0-1.0_1.0-0.0-1.0_0.5-0.5-0.5_False_True.ext.csv
95,none,NALUi,nalu,rsme,0.01,200,64,2,1,114,int,MUL,1.0-1.0,683.9407,"683.9407
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,114,False,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_114_False_1.0-1.0_0.0-0.0-0.0_0.5-0.5-0.5_False_True.int.csv
96,none,NALUi,nalu,rsme,0.01,200,64,2,1,114,int,ADD,1.0-1.0,1.4727802e-10,"1.4727802e-10
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,114,False,1.0,1.0,-1.0,-1.0,0.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_114_False_1.0-1.0_-1.0--1.0-0.0_0.1-0.1-0.1_False_True.int.csv
97,none,NALUi,nalu,rsme,0.01,200,64,2,1,110,int,MUL,1.0-1.0,722.53784,"722.53784
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,110,False,1.0,1.0,1.0,-1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_110_False_1.0-1.0_1.0--1.0-0.0_0.5-0.5-0.5_False_True.int.csv
98,none,NALUi,nalu,rsme,0.01,200,64,2,1,113,int,MUL,1.0-1.0,9.594211e-09,"9.594211e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,113,False,1.0,1.0,1.0,1.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_113_False_1.0-1.0_1.0-1.0--1.0_0.1-0.1-0.1_False_True.int.csv
99,none,NALUi,nalu,rsme,0.01,200,64,2,1,118,int,DIV,1.0-1.0,819.56525,"819.56525
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,118,False,1.0,1.0,1.0,1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_118_False_1.0-1.0_1.0-1.0--1.0_0.5-0.5-0.5_False_True.int.csv
100,none,NALUi,nalu,rsme,0.01,200,64,2,1,112,int,MUL,1.0-1.0,0.00040235723,"0.00040235723
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,112,False,1.0,1.0,1.0,1.0,-1.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_112_False_1.0-1.0_1.0-1.0--1.0_0.5-0.5-0.5_False_True.int.csv
101,none,NALUi,nalu,rsme,0.01,200,64,2,1,104,int,DIV,1.0-1.0,11085.472,"11085.472
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,104,False,1.0,1.0,0.0,1.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_104_False_1.0-1.0_0.0-1.0--1.0_0.1-0.1-0.1_False_True.int.csv
102,none,NALUi,nalu,rsme,0.01,200,64,2,1,117,int,MUL,1.0-1.0,9.986781e-09,"9.986781e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,117,False,1.0,1.0,1.0,1.0,0.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_117_False_1.0-1.0_1.0-1.0-0.0_0.1-0.1-0.1_False_True.int.csv
103,none,NALUi,nalu,rsme,0.01,200,64,2,1,102,ext,DIV,1.0-1.0,18423189000000.0,"18423189000000.0
",results/nalu,orgDIV,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,102,False,1.0,1.0,-1.0,0.0,-1.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgDIV_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_102_False_1.0-1.0_-1.0-0.0--1.0_0.1-0.1-0.1_False_True.ext.csv
104,none,NALUi,nalu,rsme,0.01,200,64,2,1,103,int,MUL,1.0-1.0,8.496667e-09,"8.496667e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,103,False,1.0,1.0,-1.0,-1.0,1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_103_False_1.0-1.0_-1.0--1.0-1.0_0.1-0.1-0.1_False_True.int.csv
105,none,NALUi,nalu,rsme,0.01,200,64,2,1,117,int,ADD,1.0-1.0,0.0010183763,"0.0010183763
",results/nalu,orgADD,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,117,False,1.0,1.0,-1.0,1.0,0.0,0.5,0.5,0.5,False,True.int.csv,results/nalu_orgADD_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_117_False_1.0-1.0_-1.0-1.0-0.0_0.5-0.5-0.5_False_True.int.csv
106,none,NALUi,nalu,rsme,0.01,200,64,2,1,103,int,MUL,1.0-1.0,7.557232e-09,"7.557232e-09
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,103,False,1.0,1.0,1.0,0.0,-1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_103_False_1.0-1.0_1.0-0.0--1.0_0.1-0.1-0.1_False_True.int.csv
107,none,NALUi,nalu,rsme,0.01,200,64,2,1,108,ext,MUL,1.0-1.0,8.811649,"8.811649
",results/nalu,orgMUL,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,108,False,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,False,True.ext.csv,results/nalu_orgMUL_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_108_False_1.0-1.0_0.0-1.0-1.0_0.5-0.5-0.5_False_True.ext.csv
108,none,NALUi,nalu,rsme,0.01,200,64,2,1,111,ext,SUB,1.0-1.0,0.3275671,"0.3275671
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,111,False,1.0,1.0,1.0,1.0,0.0,0.1,0.1,0.1,False,True.ext.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_111_False_1.0-1.0_1.0-1.0-0.0_0.1-0.1-0.1_False_True.ext.csv
109,none,NALUi,nalu,rsme,0.01,200,64,2,1,109,int,SUB,1.0-1.0,1.8316514e-12,"1.8316514e-12
",results/nalu,orgSUB,0.01,100000,64,['NALUi'],['NALU'],['none'],['rsme'],2,1,109,False,1.0,1.0,1.0,0.0,1.0,0.1,0.1,0.1,False,True.int.csv,results/nalu_orgSUB_0.01_100000_64_['NALUi']_['NALU']_['none']_['rsme']_2_1_109_False_1.0-1.0_1.0-0.0-1.0_0.1-0.1-0.1_False_True.int.csv
