       fig   fim   fiw  fsg  fsm  fsg   op          loss
2307   0.0   1.0   1.0  0.1  0.1  0.1  DIV  6.710037e+02
3460  -1.0   1.0   1.0  0.5  0.5  0.5  DIV  7.075800e+02
601   -1.0   0.0   1.0  0.1  0.1  0.1  DIV  7.682460e+02
1172  -1.0   1.0   0.0  0.5  0.5  0.5  DIV  7.723459e+02
3882   1.0   0.0   1.0  0.1  0.1  0.1  DIV  8.126500e+02
589    1.0  -1.0   1.0  0.5  0.5  0.5  DIV  8.235096e+02
2976   1.0  -1.0   1.0  0.1  0.1  0.1  DIV  8.489986e+02
212   -1.0   0.0   0.0  0.1  0.1  0.1  DIV  9.375837e+02
149   -1.0   0.0   1.0  0.1  0.1  0.1  DIV  9.489439e+02
1310   0.0  -1.0   0.0  0.1  0.1  0.1  DIV  1.025741e+03
2630   1.0  -1.0   1.0  0.5  0.5  0.5  DIV  1.093095e+03
2361   0.0   0.0   1.0  0.5  0.5  0.5  DIV  1.112544e+03
1066  -1.0   1.0   1.0  0.5  0.5  0.5  DIV  1.113164e+03
654   -1.0  -1.0   1.0  0.5  0.5  0.5  DIV  1.126971e+03
1012   0.0  -1.0   0.0  0.1  0.1  0.1  DIV  1.131573e+03
3726  -1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  1.246721e+03
560   -1.0   0.0   0.0  0.5  0.5  0.5  DIV  1.254744e+03
3836   0.0   1.0  -1.0  0.5  0.5  0.5  DIV  1.254748e+03
860    1.0   0.0  -1.0  0.5  0.5  0.5  DIV  1.254750e+03
2106  -1.0   0.0   0.0  0.1  0.1  0.1  DIV  1.254757e+03
2450   1.0   1.0  -1.0  0.5  0.5  0.5  DIV  1.254779e+03
3749   1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  1.256603e+03
275    1.0   1.0   0.0  0.1  0.1  0.1  DIV  1.258014e+03
3151   1.0   0.0   1.0  0.1  0.1  0.1  DIV  1.258491e+03
2220   0.0  -1.0  -1.0  0.1  0.1  0.1  DIV  1.259824e+03
3352   1.0   0.0   0.0  0.5  0.5  0.5  DIV  1.260120e+03
535    1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  1.260998e+03
4101   0.0   1.0   0.0  0.1  0.1  0.1  DIV  1.262120e+03
2128  -1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  1.262479e+03
1409   1.0   0.0   0.0  0.1  0.1  0.1  DIV  1.262919e+03
3456  -1.0   1.0   0.0  0.5  0.5  0.5  DIV  1.264413e+03
811    0.0  -1.0   1.0  0.1  0.1  0.1  DIV  1.426500e+03
347   -1.0  -1.0   1.0  0.1  0.1  0.1  DIV  1.426947e+03
385    0.0  -1.0   1.0  0.1  0.1  0.1  DIV  1.443919e+03
3733  -1.0  -1.0   1.0  0.1  0.1  0.1  DIV  1.528863e+03
982   -1.0   0.0   0.0  0.1  0.1  0.1  DIV  1.889295e+03
3826   0.0   0.0   1.0  0.5  0.5  0.5  DIV  1.969867e+03
3916   0.0  -1.0   0.0  0.1  0.1  0.1  DIV  2.000062e+03
3657   0.0   1.0   1.0  0.5  0.5  0.5  DIV  2.037540e+03
4154   1.0   1.0   0.0  0.5  0.5  0.5  DIV  2.038894e+03
2327   0.0   1.0  -1.0  0.5  0.5  0.5  DIV  2.039312e+03
1297   1.0   1.0  -1.0  0.5  0.5  0.5  DIV  2.039329e+03
2438  -1.0   1.0   1.0  0.5  0.5  0.5  DIV  2.039437e+03
2061   0.0   0.0   1.0  0.5  0.5  0.5  DIV  2.039552e+03
138    0.0  -1.0   0.0  0.1  0.1  0.1  DIV  2.039599e+03
3201   0.0  -1.0   0.0  0.5  0.5  0.5  DIV  2.040250e+03
2829  -1.0   0.0   1.0  0.1  0.1  0.1  DIV  2.040358e+03
1379   1.0   0.0   1.0  0.5  0.5  0.5  DIV  2.040576e+03
2410  -1.0   1.0   1.0  0.1  0.1  0.1  DIV  2.042460e+03
333   -1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  2.043526e+03
782    1.0   0.0  -1.0  0.1  0.1  0.1  DIV  2.043655e+03
1920   0.0  -1.0  -1.0  0.1  0.1  0.1  DIV  2.044894e+03
4158   0.0   0.0   0.0  0.1  0.1  0.1  DIV  2.045294e+03
3397   1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  2.045328e+03
2281  -1.0   0.0   1.0  0.5  0.5  0.5  DIV  2.051379e+03
3263   1.0   0.0   0.0  0.5  0.5  0.5  DIV  2.052492e+03
1098   1.0   0.0   1.0  0.1  0.1  0.1  DIV  2.055026e+03
1144  -1.0   0.0   1.0  0.1  0.1  0.1  DIV  2.079387e+03
3978   1.0   0.0   1.0  0.5  0.5  0.5  DIV  2.094213e+03
3159   0.0   1.0   0.0  0.1  0.1  0.1  DIV  2.114573e+03
391    1.0   1.0   1.0  0.1  0.1  0.1  DIV  2.220570e+03
3479   0.0   1.0   1.0  0.5  0.5  0.5  DIV  2.227655e+03
2338   0.0   0.0   1.0  0.1  0.1  0.1  DIV  2.245257e+03
111   -1.0   1.0   0.0  0.1  0.1  0.1  DIV  2.258008e+03
1150   0.0  -1.0   0.0  0.1  0.1  0.1  DIV  2.301448e+03
3081  -1.0   1.0   0.0  0.1  0.1  0.1  DIV  2.305237e+03
4046  -1.0  -1.0   0.0  0.5  0.5  0.5  DIV  2.308213e+03
1068   1.0   1.0   1.0  0.5  0.5  0.5  DIV  2.313285e+03
4167   0.0  -1.0   0.0  0.5  0.5  0.5  DIV  2.367066e+03
3779  -1.0  -1.0   0.0  0.1  0.1  0.1  DIV  2.369763e+03
4286  -1.0   1.0   0.0  0.1  0.1  0.1  DIV  2.481346e+03
3883   0.0   0.0   1.0  0.1  0.1  0.1  DIV  2.611559e+03
1302   1.0   0.0   1.0  0.1  0.1  0.1  DIV  2.640191e+03
1122  -1.0   1.0   0.0  0.1  0.1  0.1  DIV  2.640295e+03
3173   0.0  -1.0  -1.0  0.5  0.5  0.5  DIV  2.640820e+03
1926   1.0   1.0   0.0  0.5  0.5  0.5  DIV  2.641633e+03
1726   1.0   0.0   0.0  0.1  0.1  0.1  DIV  2.641785e+03
757    0.0   1.0   0.0  0.1  0.1  0.1  DIV  2.641798e+03
4244   0.0  -1.0   0.0  0.5  0.5  0.5  DIV  2.641845e+03
2036  -1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  2.643295e+03
3861   1.0  -1.0   0.0  0.5  0.5  0.5  DIV  2.643856e+03
2133   0.0   1.0   1.0  0.5  0.5  0.5  DIV  2.643966e+03
2766  -1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  2.644453e+03
1065  -1.0  -1.0   0.0  0.5  0.5  0.5  DIV  2.644694e+03
3155   1.0   1.0   1.0  0.5  0.5  0.5  DIV  2.645522e+03
3485   0.0  -1.0   1.0  0.5  0.5  0.5  DIV  2.646052e+03
94     1.0   0.0   1.0  0.5  0.5  0.5  DIV  2.646060e+03
2788  -1.0   0.0   1.0  0.1  0.1  0.1  DIV  2.655294e+03
716   -1.0   0.0   1.0  0.1  0.1  0.1  DIV  2.741529e+03
3738  -1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  2.778959e+03
3303   1.0  -1.0   0.0  0.5  0.5  0.5  DIV  2.785325e+03
195    1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  2.785331e+03
163   -1.0   1.0   1.0  0.5  0.5  0.5  DIV  2.785652e+03
984    0.0  -1.0  -1.0  0.5  0.5  0.5  DIV  2.785871e+03
1402  -1.0   0.0   1.0  0.5  0.5  0.5  DIV  2.785898e+03
1102  -1.0   0.0  -1.0  0.5  0.5  0.5  DIV  2.785948e+03
2518   1.0   1.0  -1.0  0.5  0.5  0.5  DIV  2.786104e+03
1487  -1.0   1.0   0.0  0.1  0.1  0.1  DIV  2.786571e+03
1197   1.0   1.0   1.0  0.5  0.5  0.5  DIV  2.786637e+03
2266   0.0   1.0   1.0  0.1  0.1  0.1  DIV  2.786721e+03
1879   0.0   0.0  -1.0  0.1  0.1  0.1  DIV  2.786963e+03
3346  -1.0   0.0  -1.0  0.1  0.1  0.1  DIV  2.787232e+03
3669   1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  2.789867e+03
983    1.0   0.0   0.0  0.1  0.1  0.1  DIV  2.789916e+03
2916   0.0   1.0   0.0  0.1  0.1  0.1  DIV  2.793348e+03
2800  -1.0  -1.0   1.0  0.1  0.1  0.1  DIV  2.794524e+03
1514   0.0   1.0   0.0  0.5  0.5  0.5  DIV  2.802280e+03
1630   0.0  -1.0   1.0  0.5  0.5  0.5  DIV  2.822211e+03
4103  -1.0  -1.0   0.0  0.5  0.5  0.5  DIV  2.836651e+03
1242   0.0   1.0   1.0  0.5  0.5  0.5  DIV  2.837569e+03
2799   0.0   0.0   1.0  0.1  0.1  0.1  DIV  2.879962e+03
4119  -1.0   1.0   0.0  0.5  0.5  0.5  DIV  2.962490e+03
336    0.0   0.0   0.0  0.5  0.5  0.5  DIV  2.995743e+03
2723   0.0  -1.0   1.0  0.5  0.5  0.5  DIV  3.197877e+03
3345   1.0   1.0  -1.0  0.1  0.1  0.1  DIV  3.208569e+03
1682   0.0   0.0  -1.0  0.1  0.1  0.1  DIV  3.212917e+03
58    -1.0  -1.0   0.0  0.5  0.5  0.5  DIV  3.215638e+03
3647  -1.0  -1.0   1.0  0.5  0.5  0.5  DIV  3.221341e+03
668    1.0   0.0  -1.0  0.1  0.1  0.1  DIV  3.226308e+03
1755  -1.0   1.0   1.0  0.1  0.1  0.1  DIV  3.229685e+03
1341  -1.0   0.0   0.0  0.5  0.5  0.5  DIV  3.229955e+03
769    1.0   0.0   1.0  0.1  0.1  0.1  DIV  3.230202e+03
1426   1.0   0.0   0.0  0.5  0.5  0.5  DIV  3.230664e+03
376    1.0   0.0   1.0  0.5  0.5  0.5  DIV  3.231980e+03
2734   1.0   0.0  -1.0  0.5  0.5  0.5  DIV  3.234981e+03
3304   1.0  -1.0   1.0  0.5  0.5  0.5  DIV  3.235950e+03
50     0.0  -1.0  -1.0  0.5  0.5  0.5  DIV  3.236274e+03
3510   1.0   1.0   0.0  0.5  0.5  0.5  DIV  3.236275e+03
3853   1.0  -1.0   0.0  0.5  0.5  0.5  DIV  3.237861e+03
4267  -1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  3.237972e+03
2902  -1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  3.239824e+03
853    1.0  -1.0   1.0  0.1  0.1  0.1  DIV  3.239927e+03
510    0.0  -1.0  -1.0  0.1  0.1  0.1  DIV  3.240118e+03
2292   0.0   0.0   0.0  0.5  0.5  0.5  DIV  3.248752e+03
2490   0.0  -1.0   0.0  0.5  0.5  0.5  DIV  3.250468e+03
3585   0.0  -1.0   1.0  0.1  0.1  0.1  DIV  3.255073e+03
531   -1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  3.372000e+03
316    0.0   1.0   1.0  0.1  0.1  0.1  DIV  3.389264e+03
1306   1.0   0.0   1.0  0.5  0.5  0.5  DIV  3.392376e+03
2131  -1.0   0.0   1.0  0.5  0.5  0.5  DIV  3.394607e+03
1335  -1.0   1.0   1.0  0.1  0.1  0.1  DIV  3.444428e+03
2347  -1.0   0.0   0.0  0.1  0.1  0.1  DIV  3.544146e+03
2132  -1.0  -1.0   1.0  0.5  0.5  0.5  DIV  3.915106e+03
4191  -1.0   0.0   1.0  0.5  0.5  0.5  DIV  3.922657e+03
561   -1.0  -1.0   1.0  0.1  0.1  0.1  DIV  4.085016e+03
1005  -1.0   0.0   0.0  0.5  0.5  0.5  DIV  4.778321e+03
2701  -1.0  -1.0   1.0  0.1  0.1  0.1  DIV  4.857712e+03
2835   1.0   0.0  -1.0  0.1  0.1  0.1  DIV  4.974961e+03
1594  -1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  5.003369e+03
11     0.0  -1.0   0.0  0.1  0.1  0.1  DIV  5.009508e+03
2315  -1.0   1.0   1.0  0.1  0.1  0.1  DIV  5.273640e+03
1916   0.0   1.0   0.0  0.5  0.5  0.5  DIV  5.317161e+03
1758  -1.0   0.0   1.0  0.1  0.1  0.1  DIV  5.608425e+03
3377  -1.0   1.0   0.0  0.5  0.5  0.5  DIV  5.879935e+03
3974   0.0  -1.0   0.0  0.5  0.5  0.5  DIV  7.231672e+03
923    1.0   0.0  -1.0  0.5  0.5  0.5  DIV  7.235246e+03
3278   0.0  -1.0   0.0  0.1  0.1  0.1  DIV  7.237283e+03
2322   1.0   0.0   0.0  0.1  0.1  0.1  DIV  7.238985e+03
1142   1.0  -1.0   1.0  0.5  0.5  0.5  DIV  7.239195e+03
492    1.0   1.0   1.0  0.1  0.1  0.1  DIV  7.241171e+03
2005   1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  7.241519e+03
1357   1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  7.241800e+03
3340   1.0   0.0   1.0  0.5  0.5  0.5  DIV  7.245318e+03
2961  -1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  7.246299e+03
1010   0.0   0.0   1.0  0.5  0.5  0.5  DIV  7.247151e+03
2847  -1.0   1.0   1.0  0.1  0.1  0.1  DIV  7.252271e+03
2844  -1.0   0.0   1.0  0.1  0.1  0.1  DIV  7.259557e+03
3350   1.0   0.0   1.0  0.1  0.1  0.1  DIV  7.260013e+03
980    0.0  -1.0   1.0  0.1  0.1  0.1  DIV  7.260301e+03
1337   1.0   1.0   0.0  0.5  0.5  0.5  DIV  7.260796e+03
2056  -1.0  -1.0   1.0  0.1  0.1  0.1  DIV  7.263705e+03
4285   0.0   1.0   1.0  0.1  0.1  0.1  DIV  7.271751e+03
3406  -1.0   0.0   1.0  0.5  0.5  0.5  DIV  7.642286e+03
808    0.0  -1.0   1.0  0.5  0.5  0.5  DIV  7.912022e+03
6     -1.0  -1.0   1.0  0.5  0.5  0.5  DIV  7.953665e+03
647   -1.0   0.0   1.0  0.5  0.5  0.5  DIV  8.209070e+03
3617   1.0   0.0  -1.0  0.1  0.1  0.1  DIV  8.314319e+03
1938   0.0   0.0  -1.0  0.1  0.1  0.1  DIV  8.314795e+03
3607   0.0   0.0  -1.0  0.5  0.5  0.5  DIV  8.317544e+03
2393  -1.0   0.0   0.0  0.1  0.1  0.1  DIV  8.326688e+03
2366   0.0   0.0   1.0  0.5  0.5  0.5  DIV  8.333627e+03
2034   0.0   1.0   0.0  0.1  0.1  0.1  DIV  8.335165e+03
4130   1.0  -1.0   0.0  0.1  0.1  0.1  DIV  8.338620e+03
2134   0.0  -1.0  -1.0  0.1  0.1  0.1  DIV  8.339043e+03
2801  -1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  8.339130e+03
1691   0.0   1.0   0.0  0.5  0.5  0.5  DIV  8.339618e+03
2980   0.0   0.0   0.0  0.5  0.5  0.5  DIV  8.340059e+03
1541   1.0  -1.0   1.0  0.1  0.1  0.1  DIV  8.340397e+03
3941  -1.0   1.0   0.0  0.5  0.5  0.5  DIV  8.340469e+03
732    1.0   1.0   1.0  0.1  0.1  0.1  DIV  8.340973e+03
2309   1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  8.341644e+03
1707   0.0  -1.0  -1.0  0.5  0.5  0.5  DIV  8.342344e+03
2126   1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  8.342781e+03
3259   1.0  -1.0   1.0  0.5  0.5  0.5  DIV  8.343043e+03
327    1.0   1.0   0.0  0.1  0.1  0.1  DIV  8.343530e+03
901    0.0  -1.0   0.0  0.5  0.5  0.5  DIV  8.345787e+03
3966  -1.0   0.0   1.0  0.1  0.1  0.1  DIV  8.358447e+03
1922  -1.0   1.0   1.0  0.1  0.1  0.1  DIV  8.798246e+03
2023   1.0   1.0   1.0  0.5  0.5  0.5  DIV  9.230766e+03
1195   0.0  -1.0   1.0  0.5  0.5  0.5  DIV  9.296838e+03
1124   1.0  -1.0   1.0  0.1  0.1  0.1  DIV  1.022964e+04
3626  -1.0   1.0   1.0  0.1  0.1  0.1  DIV  1.023052e+04
2605   0.0  -1.0   1.0  0.1  0.1  0.1  DIV  1.023159e+04
2761   1.0  -1.0   0.0  0.5  0.5  0.5  DIV  1.023322e+04
4190   1.0   1.0   1.0  0.1  0.1  0.1  DIV  1.023594e+04
3428   1.0   0.0   0.0  0.5  0.5  0.5  DIV  1.023767e+04
2718  -1.0   0.0   1.0  0.1  0.1  0.1  DIV  1.023835e+04
751    0.0  -1.0   0.0  0.5  0.5  0.5  DIV  1.024058e+04
2583   1.0  -1.0   0.0  0.1  0.1  0.1  DIV  1.024157e+04
2885   0.0   0.0   0.0  0.5  0.5  0.5  DIV  1.024196e+04
3565   1.0   0.0   0.0  0.1  0.1  0.1  DIV  1.024280e+04
925   -1.0   0.0   0.0  0.5  0.5  0.5  DIV  1.024348e+04
671    1.0   0.0   1.0  0.1  0.1  0.1  DIV  1.024500e+04
2336   1.0   1.0   0.0  0.5  0.5  0.5  DIV  1.024576e+04
3995   0.0   1.0  -1.0  0.5  0.5  0.5  DIV  1.026378e+04
629    0.0   0.0  -1.0  0.5  0.5  0.5  DIV  1.026859e+04
1822  -1.0  -1.0   1.0  0.1  0.1  0.1  DIV  1.026966e+04
2365  -1.0   0.0   1.0  0.5  0.5  0.5  DIV  1.048217e+04
4233  -1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  1.050463e+04
600   -1.0   1.0   0.0  0.1  0.1  0.1  DIV  1.215644e+04
1980   0.0   0.0   0.0  0.1  0.1  0.1  DIV  1.716968e+04
3727   0.0   1.0  -1.0  0.5  0.5  0.5  DIV  2.112238e+04
148    1.0   1.0  -1.0  0.5  0.5  0.5  DIV  2.112240e+04
321   -1.0   1.0   0.0  0.1  0.1  0.1  DIV  2.112262e+04
2086   0.0   0.0   1.0  0.5  0.5  0.5  DIV  2.112423e+04
3255  -1.0   0.0  -1.0  0.5  0.5  0.5  DIV  2.112609e+04
3876  -1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  2.112983e+04
3270   0.0   1.0   1.0  0.1  0.1  0.1  DIV  2.112989e+04
585   -1.0  -1.0   0.0  0.5  0.5  0.5  DIV  2.113119e+04
3051   0.0   0.0   0.0  0.5  0.5  0.5  DIV  2.113215e+04
3152   0.0   0.0   0.0  0.1  0.1  0.1  DIV  2.113351e+04
3979   1.0   0.0   0.0  0.5  0.5  0.5  DIV  2.113455e+04
3692   0.0  -1.0   0.0  0.5  0.5  0.5  DIV  2.113492e+04
1525   1.0  -1.0   0.0  0.1  0.1  0.1  DIV  2.113662e+04
2907   1.0  -1.0   0.0  0.5  0.5  0.5  DIV  2.114031e+04
268    1.0   1.0   0.0  0.5  0.5  0.5  DIV  2.114208e+04
4078  -1.0   1.0   0.0  0.5  0.5  0.5  DIV  2.114554e+04
2377   1.0   1.0   0.0  0.1  0.1  0.1  DIV  2.114959e+04
2379   1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  2.115052e+04
2031   0.0  -1.0   1.0  0.1  0.1  0.1  DIV  2.115686e+04
125    0.0   1.0   1.0  0.5  0.5  0.5  DIV  2.116597e+04
3097   1.0   1.0   1.0  0.1  0.1  0.1  DIV  2.116671e+04
482   -1.0   1.0   1.0  0.1  0.1  0.1  DIV  2.116896e+04
2348  -1.0   0.0   1.0  0.5  0.5  0.5  DIV  2.222776e+04
4060   0.0  -1.0   1.0  0.5  0.5  0.5  DIV  2.255818e+04
267   -1.0   1.0   1.0  0.5  0.5  0.5  DIV  2.314668e+04
3710  -1.0  -1.0   1.0  0.1  0.1  0.1  DIV  3.595744e+04
159   -1.0   1.0   0.0  0.5  0.5  0.5  DIV  3.596121e+04
4022   0.0   0.0   1.0  0.1  0.1  0.1  DIV  3.596295e+04
4238   0.0  -1.0   1.0  0.5  0.5  0.5  DIV  3.600382e+04
1680  -1.0   0.0   0.0  0.5  0.5  0.5  DIV  3.607406e+04
3522  -1.0   0.0   1.0  0.5  0.5  0.5  DIV  3.618961e+04
20    -1.0   1.0   1.0  0.5  0.5  0.5  DIV  3.668546e+04
2807  -1.0  -1.0   0.0  0.5  0.5  0.5  DIV  3.669907e+04
3193   1.0   1.0   0.0  0.5  0.5  0.5  DIV  3.670012e+04
2827  -1.0   1.0   0.0  0.1  0.1  0.1  DIV  3.670064e+04
3011   1.0   1.0   1.0  0.5  0.5  0.5  DIV  3.670519e+04
2580   1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  3.670816e+04
3330   1.0   1.0   0.0  0.1  0.1  0.1  DIV  3.671604e+04
3437   0.0   1.0   0.0  0.5  0.5  0.5  DIV  3.671654e+04
3474   0.0  -1.0  -1.0  0.5  0.5  0.5  DIV  3.672366e+04
1118   1.0   1.0   1.0  0.1  0.1  0.1  DIV  3.672695e+04
534    1.0   0.0   0.0  0.5  0.5  0.5  DIV  3.673081e+04
2962   0.0  -1.0  -1.0  0.1  0.1  0.1  DIV  3.673496e+04
4179  -1.0   1.0  -1.0  0.1  0.1  0.1  DIV  3.677221e+04
775   -1.0  -1.0   0.0  0.1  0.1  0.1  DIV  3.699875e+04
1438   0.0  -1.0   1.0  0.1  0.1  0.1  DIV  3.759804e+04
1720   0.0   0.0   0.0  0.5  0.5  0.5  DIV  3.793871e+04
3528  -1.0   0.0   1.0  0.1  0.1  0.1  DIV  3.814901e+04
3228   0.0   0.0   1.0  0.5  0.5  0.5  DIV  3.841885e+04
3846   1.0  -1.0   1.0  0.5  0.5  0.5  DIV  4.293701e+04
4259   1.0  -1.0   1.0  0.5  0.5  0.5  DIV  8.623610e+04
1967  -1.0   0.0   1.0  0.5  0.5  0.5  DIV  9.156673e+04
2993   1.0  -1.0   1.0  0.5  0.5  0.5  DIV  9.160030e+04
2608   1.0   1.0   1.0  0.1  0.1  0.1  DIV  9.179522e+04
69     0.0   0.0   1.0  0.1  0.1  0.1  DIV  9.179815e+04
63     1.0   1.0   0.0  0.1  0.1  0.1  DIV  9.184173e+04
1545   1.0   0.0  -1.0  0.5  0.5  0.5  DIV  9.185844e+04
3497  -1.0   1.0   0.0  0.5  0.5  0.5  DIV  9.185891e+04
1178   1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  9.186409e+04
306    1.0   0.0   0.0  0.1  0.1  0.1  DIV  9.186612e+04
759    1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  9.187366e+04
282    1.0  -1.0   0.0  0.5  0.5  0.5  DIV  9.187529e+04
2550   1.0   0.0   1.0  0.5  0.5  0.5  DIV  9.191414e+04
1622  -1.0   0.0   0.0  0.1  0.1  0.1  DIV  9.192516e+04
1319   0.0  -1.0   1.0  0.5  0.5  0.5  DIV  9.192523e+04
305    1.0   1.0   1.0  0.5  0.5  0.5  DIV  9.193191e+04
1791  -1.0   1.0   0.0  0.1  0.1  0.1  DIV  9.205430e+04
2860  -1.0   1.0   1.0  0.1  0.1  0.1  DIV  9.456155e+04
3463  -1.0   1.0   1.0  0.1  0.1  0.1  DIV  4.912715e+05
3321   0.0  -1.0   1.0  0.5  0.5  0.5  DIV  4.912858e+05
375    1.0   0.0   0.0  0.1  0.1  0.1  DIV  4.915536e+05
2922   1.0   1.0   0.0  0.5  0.5  0.5  DIV  4.915544e+05
933    0.0  -1.0  -1.0  0.5  0.5  0.5  DIV  4.915622e+05
3404   1.0   1.0   1.0  0.5  0.5  0.5  DIV  4.915632e+05
297    1.0   0.0  -1.0  0.5  0.5  0.5  DIV  4.915685e+05
346   -1.0  -1.0   1.0  0.5  0.5  0.5  DIV  4.915693e+05
3122   1.0  -1.0  -1.0  0.1  0.1  0.1  DIV  4.915799e+05
1990   1.0   0.0   1.0  0.1  0.1  0.1  DIV  4.915943e+05
1885   0.0   0.0   1.0  0.5  0.5  0.5  DIV  4.916080e+05
1828   1.0  -1.0   0.0  0.5  0.5  0.5  DIV  4.916202e+05
3326   1.0   0.0   0.0  0.5  0.5  0.5  DIV  4.916419e+05
2065   1.0  -1.0  -1.0  0.5  0.5  0.5  DIV  4.916453e+05
2658   0.0  -1.0  -1.0  0.1  0.1  0.1  DIV  4.916582e+05
3682   0.0   1.0   0.0  0.5  0.5  0.5  DIV  4.916827e+05
3209  -1.0   1.0   1.0  0.5  0.5  0.5  DIV  4.922153e+05
2146  -1.0  -1.0   0.0  0.1  0.1  0.1  DIV  4.924441e+05
1875  -1.0   0.0   0.0  0.1  0.1  0.1  DIV  4.926759e+05
3471   0.0   1.0   1.0  0.5  0.5  0.5  DIV  4.926943e+05
4139   1.0   0.0   1.0  0.5  0.5  0.5  DIV  4.929411e+05
1635  -1.0  -1.0   1.0  0.1  0.1  0.1  DIV  4.948177e+05
2656  -1.0   1.0   1.0  0.1  0.1  0.1  DIV  6.716719e+05
2021  -1.0   0.0   0.0  0.5  0.5  0.5  DIV  7.675784e+05
1305  -1.0   1.0   0.0  0.5  0.5  0.5  DIV  3.954447e+06
3310   0.0   1.0   1.0  0.1  0.1  0.1  DIV  6.734986e+06
2359   0.0   1.0   0.0  0.5  0.5  0.5  DIV  1.609022e+07
3664   0.0   0.0  -1.0  0.5  0.5  0.5  DIV  4.565230e+07
2887   0.0   1.0  -1.0  0.1  0.1  0.1  DIV  6.302435e+08
3029  -1.0   0.0  -1.0  0.1  0.1  0.1  DIV  4.554384e+09
3813   0.0   1.0  -1.0  0.1  0.1  0.1  DIV  5.232415e+09
2226  -1.0   1.0  -1.0  0.1  0.1  0.1  DIV  5.301543e+09
162    1.0   1.0  -1.0  0.1  0.1  0.1  DIV  5.782370e+09
937    0.0   1.0  -1.0  0.5  0.5  0.5  DIV  1.335485e+10
1908   1.0   1.0  -1.0  0.1  0.1  0.1  DIV  2.189113e+10
3451   0.0   0.0  -1.0  0.5  0.5  0.5  DIV  4.729949e+10
547    1.0   1.0  -1.0  0.1  0.1  0.1  DIV  8.907519e+10
3355   1.0   1.0  -1.0  0.1  0.1  0.1  DIV  1.158692e+11
3555   0.0   1.0  -1.0  0.5  0.5  0.5  DIV  1.794735e+11
1528   1.0   0.0  -1.0  0.5  0.5  0.5  DIV  2.057372e+11
2877   1.0   1.0  -1.0  0.5  0.5  0.5  DIV  2.167356e+11
1722   0.0   1.0  -1.0  0.5  0.5  0.5  DIV  2.222826e+11
3130  -1.0   1.0  -1.0  0.1  0.1  0.1  DIV  2.225188e+11
3206   0.0   1.0  -1.0  0.1  0.1  0.1  DIV  2.413085e+11
2751  -1.0   0.0  -1.0  0.5  0.5  0.5  DIV  3.672262e+11
2612  -1.0   1.0  -1.0  0.5  0.5  0.5  DIV  3.760413e+11
3968  -1.0   0.0  -1.0  0.1  0.1  0.1  DIV  3.862768e+11
3055  -1.0   0.0  -1.0  0.5  0.5  0.5  DIV  4.058220e+11
3735   0.0   1.0  -1.0  0.5  0.5  0.5  DIV  4.557988e+11
4228  -1.0   0.0  -1.0  0.1  0.1  0.1  DIV  4.708656e+11
2087   0.0   0.0  -1.0  0.1  0.1  0.1  DIV  5.076039e+11
1823   1.0   1.0  -1.0  0.5  0.5  0.5  DIV  5.282710e+11
1075   1.0   0.0  -1.0  0.1  0.1  0.1  DIV  5.383309e+11
2302  -1.0   0.0  -1.0  0.1  0.1  0.1  DIV  7.460494e+11
2      0.0   1.0  -1.0  0.1  0.1  0.1  DIV  9.197993e+11
1611   0.0   0.0  -1.0  0.1  0.1  0.1  DIV  1.274958e+12
421   -1.0   0.0  -1.0  0.1  0.1  0.1  DIV  1.413104e+12
469    0.0   1.0  -1.0  0.1  0.1  0.1  DIV  1.671879e+12
2794   0.0   1.0  -1.0  0.5  0.5  0.5  DIV  1.676451e+12
3581  -1.0   0.0  -1.0  0.1  0.1  0.1  DIV  1.953328e+12
4001  -1.0   1.0  -1.0  0.1  0.1  0.1  DIV  2.084964e+12
1593  -1.0   1.0  -1.0  0.5  0.5  0.5  DIV  2.147748e+12
