,epoch,steps,name,nalu,dist,param,extp,seed,op,trainloss,loss,reinits,exp
728,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.8,0.5,109,sub,7.77285E-01,4.80609E-01,2,ext
729,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-1, 1)","(-10, -5)",102,div,1.20489E+01,2.12575E+01,9,ext
730,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",108,add,1.36432E-01,9.05800E-13,0,ext
731,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.8,0.5,105,sub,5.92960E-01,3.76418E-01,3,ext
732,99,64000,nalu_minimal_arith,nalui2,uniform,"(-5, 5)","(-10, -5)",109,add,2.48690E-14,4.10864E-13,0,ext
733,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",108,sub,1.17963E+00,6.37713E-01,4,ext
734,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,104,div,2.70684E+00,1.41737E+05,9,ext
735,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-3, 3)","(8, 10)",106,sub,6.06650E-01,4.68057E+01,0,ext
736,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",106,add,3.51398E+00,1.93032E+01,1,ext
737,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,106,add,6.19296E-15,2.50537E-15,0,ext
738,99,64000,nalu_minimal_arith,nalui1,normal,"(-3, 3)","(8, 10)",106,add,2.93255E-15,9.08585E-13,0,ext
739,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",103,sub,3.54955E-14,8.64588E-14,8,ext
740,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",107,div,5.82789E-11,1.05084E-14,6,ext
741,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",105,div,2.20093E+01,4.82161E-03,9,ext
742,99,64000,nalu_minimal_arith,nalui2,normal,"(-3, 3)","(8, 10)",109,sub,3.77954E-15,1.52698E-13,0,ext
743,99,64000,nalu_minimal_arith,nalui1,uniform,"(-1, 1)","(-10, -5)",101,add,1.02837E-15,4.08605E-13,0,ext
744,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,104,div,3.00662E+00,1.11503E+05,9,ext
745,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",102,sub,8.21607E-01,4.88764E+01,0,ext
746,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-4, 2)","(8, 10)",106,div,5.49410E+00,3.79787E+01,9,ext
747,99,64000,nalu_minimal_arith,nalui1,uniform,"(-1, 1)","(-10, -5)",106,div,3.41864E-14,1.04334E-14,2,ext
748,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-2, 4)","(8, 10)",103,add,2.77383E-01,9.06368E-13,0,ext
749,99,64000,nalu_minimal_arith,nalui1,normal,"(-3, 3)","(8, 10)",106,mul,1.15988E+00,6.57849E+03,0,ext
750,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",101,mul,3.83022E-01,1.04632E-10,0,ext
751,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-3, 3)","(8, 10)",106,add,4.64009E-01,3.98284E+03,0,ext
752,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-3, 3)","(8, 10)",108,add,5.24778E-01,3.98619E+03,0,ext
753,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,105,mul,3.44642E-03,2.52908E-01,0,ext
754,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.2,0.5,101,mul,7.37857E-03,2.46518E-01,0,ext
755,99,64000,nalu_minimal_arith,nalui2,uniform,"(-5, 5)","(-10, -5)",105,div,1.03849E+01,6.35757E-01,9,ext
756,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,105,sub,1.81147E-16,1.26188E-15,0,ext
757,99,64000,nalu_minimal_arith,nalui1,normal,"(-3, 3)","(8, 10)",101,div,2.25623E-03,4.79131E-05,9,ext
758,99,64000,nalu_minimal_arith,nalui1,normal,"(-3, 3)","(8, 10)",101,mul,1.41204E+00,6.57469E+03,0,ext
759,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",105,mul,3.55878E+01,2.46879E+03,9,ext
760,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-2, 4)","(8, 10)",104,add,2.76627E-02,9.02276E-13,0,ext
761,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.8,0.5,103,add,1.06521E-07,8.53711E-07,0,ext
762,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",100,sub,1.00055E+00,1.28444E-01,1,ext
763,99,64000,nalu_minimal_arith,nalui2,normal,"(-2, 4)","(8, 10)",108,mul,5.27753E-15,2.72500E-10,0,ext
764,99,64000,nalu_minimal_arith,nalui2,normal,"(-3, 3)","(8, 10)",105,add,1.76183E-15,9.09324E-13,0,ext
765,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",100,add,1.28017E-14,8.99377E-13,0,ext
766,99,64000,nalu_minimal_arith,nalui1,normal,"(-4, 2)","(8, 10)",109,add,1.32012E-14,9.14667E-13,0,ext
767,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-2, 4)","(8, 10)",107,mul,2.33996E-01,2.73735E-10,0,ext
768,99,64000,nalu_minimal_arith,nalui2,normal,"(-2, 4)","(8, 10)",106,div,6.29119E-11,1.30168E-14,1,ext
769,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",100,div,3.89208E-12,1.30494E-14,2,ext
770,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.8,0.5,107,mul,4.99083E-13,8.85616E-07,0,ext
771,99,64000,nalu_minimal_arith,nalui1,normal,"(-4, 2)","(8, 10)",105,sub,7.38580E-15,1.51676E-13,0,ext
772,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,102,sub,5.05839E-02,4.92336E-01,0,ext
