,epoch,steps,name,nalu,dist,param,extp,seed,op,trainloss,loss,reinits,exp
264,99,64000,nalu_minimal_arith,nalui1,exponential,0.8,0.5,104,mul,1.77914E-14,9.59265E-15,0,int
265,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",106,sub,1.42947E-15,1.15714E-15,0,int
266,99,64000,nalu_minimal_arith,nalui2,normal,"(-4, 2)","(8, 10)",108,sub,5.93656E-15,4.98252E-15,0,int
267,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.8,0.5,101,add,9.57342E-01,9.16767E-01,0,int
268,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",107,sub,1.04474E-15,1.15628E-15,0,int
269,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.2,0.5,107,div,4.28153E-01,3.10409E+04,9,int
270,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,105,div,1.82834E+01,3.02944E+04,9,int
271,99,64000,nalu_minimal_arith,nalui2,uniform,"(-5, 5)","(-10, -5)",101,sub,5.39360E-14,3.41486E-14,0,int
272,99,64000,nalu_minimal_arith,nalui1,normal,"(-4, 2)","(8, 10)",108,sub,5.89764E-15,4.96451E-15,0,int
273,99,64000,nalu_minimal_arith,nalui1,exponential,0.2,0.5,104,mul,2.81298E-17,4.12843E-17,0,int
274,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",109,div,2.49843E+01,3.26402E+04,9,int
275,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-5, 5)","(-10, -5)",100,add,4.21355E+00,4.91360E+00,1,int
276,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-5, 5)","(-10, -5)",106,mul,5.78093E+01,5.73430E+01,9,int
277,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,106,sub,1.10646E-16,1.98966E-16,0,int
278,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,108,mul,2.11454E-15,8.30899E-13,0,int
279,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,102,sub,5.80941E-02,7.98973E-02,0,int
280,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,109,add,5.98219E-15,6.33930E-15,0,int
281,99,64000,nalu_minimal_arith,nalui2,normal,"(-3, 3)","(8, 10)",101,sub,5.18791E-15,3.75053E-15,0,int
282,99,64000,nalu_minimal_arith,nalu__paperm,normal,"(-4, 2)","(8, 10)",109,add,2.07957E-14,1.45079E-03,0,int
283,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",107,mul,2.57718E-16,3.68735E-16,0,int
284,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-2, 4)","(8, 10)",107,sub,4.24248E-15,6.39200E-03,0,int
285,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,102,div,7.00060E+01,8.75301E+03,9,int
286,99,64000,nalu_minimal_arith,nalui1,uniform,"(-1, 1)","(-10, -5)",104,mul,3.27307E-16,3.63338E-16,0,int
287,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,103,sub,3.23830E-15,3.35474E-15,0,int
288,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",100,add,1.40096E-14,1.00147E-14,0,int
289,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,100,div,1.70088E+01,1.45480E+05,9,int
290,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",109,mul,1.44666E-14,2.07410E-14,0,int
291,99,64000,nalu_minimal_arith,nalui2,exponential,0.2,0.5,105,div,6.54357E+01,3.03320E+04,9,int
292,99,64000,nalu_minimal_arith,nalui1,normal,"(-3, 3)","(8, 10)",109,div,3.28252E+01,3.59649E+04,9,int
293,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",102,div,9.09498E+00,1.76156E+06,9,int
294,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,102,mul,8.31413E-15,3.32586E-13,0,int
295,99,64000,nalu_minimal_arith,nalui2,uniform,"(-5, 5)","(-10, -5)",107,mul,5.62527E-13,7.76497E-13,0,int
296,99,64000,nalu_minimal_arith,nalui2,uniform,"(-1, 1)","(-10, -5)",106,div,1.47973E+01,3.19212E+05,9,int
297,99,64000,nalu_minimal_arith,nalu__paperv,exponential,0.8,0.5,109,div,5.87337E-01,4.58737E+03,9,int
298,99,64000,nalu_minimal_arith,nalui1,uniform,"(-1, 1)","(-10, -5)",103,sub,1.21806E-15,1.15342E-15,0,int
299,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,106,div,1.17859E+00,5.62456E+03,9,int
300,99,64000,nalu_minimal_arith,nalui2,exponential,0.8,0.5,106,add,7.55992E-15,6.40516E-15,0,int
301,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.2,0.5,106,add,4.72495E-16,4.92302E-14,0,int
302,99,64000,nalu_minimal_arith,nalu__paperv,uniform,"(-1, 1)","(-10, -5)",102,add,2.01841E-01,2.38123E-01,0,int
303,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",101,add,5.75671E-15,1.03045E-14,0,int
304,99,64000,nalu_minimal_arith,nalu__paperm,uniform,"(-5, 5)","(-10, -5)",109,sub,4.17756E+00,3.35296E+01,8,int
305,99,64000,nalu_minimal_arith,nalui1,normal,"(-2, 4)","(8, 10)",100,mul,9.89083E-15,2.02255E-14,0,int
306,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",105,div,3.91094E+02,3.76000E+07,9,int
307,99,64000,nalu_minimal_arith,nalui1,uniform,"(-5, 5)","(-10, -5)",101,mul,1.04796E-12,7.73306E-13,0,int
308,99,64000,nalu_minimal_arith,nalu__paperm,exponential,0.8,0.5,109,div,5.87337E-01,4.58737E+03,9,int
309,99,64000,nalu_minimal_arith,nalu__paperv,normal,"(-4, 2)","(8, 10)",107,sub,6.46253E-01,8.70318E-01,0,int
